date,game_id,team_a,team_b,bet_line,pred_total,true_total,line_margin,total_points_bucket,line_margin_bucket,bet_side,chosen_odds,edge,edge_abs,edge_bucket,zone,bet_amount,bet_won,profit
2025-01-04,texas-am_vs_texas_20250104,texas-am,Texas,142.5,135.52498,140.0,-2.5,140-150,0-5 (Very Close),Under,-110,-6.975020000000001,6.975020000000001,6.0-8.0,Large Edge (6-8 pts),100,True,90.90909090909092
2025-01-11,texas-am_vs_alabama_20250111,texas-am,Alabama,160.5,150.39395,182.0,21.5,170+,20+ (Very Far),Under,-110,-10.10605000000001,10.10605000000001,10.0-12.0,Huge Edge (8+ pts),100,False,-100.0
2025-01-18,texas-am_vs_louisiana state_20250118,texas-am,Louisiana State,145.5,145.71524,125.0,-20.5,120-130,20+ (Very Far),Over,-110,0.21523999999999432,0.21523999999999432,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-28,texas-am_vs_oklahoma_20250128,texas-am,Oklahoma,143.5,142.15288,143.0,-0.5,140-150,0-5 (Very Close),Under,-110,-1.3471199999999897,1.3471199999999897,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-11,texas-am_vs_georgia_20250211,texas-am,Georgia,137.5,139.28621,122.0,-15.5,120-130,15-20 (Far),Over,-110,1.7862100000000112,1.7862100000000112,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-15,texas-am_vs_arkansas_20250215,texas-am,Arkansas,142.5,141.9106,130.0,-12.5,130-140,10-15 (Moderate),Under,-110,-0.5894000000000119,0.5894000000000119,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-22,texas-am_vs_tennessee_20250222,texas-am,Tennessee,131.0,131.44008,146.0,15.0,140-150,15-20 (Far),Over,-110,0.4400799999999947,0.4400799999999947,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-26,texas-am_vs_vanderbilt_20250226,texas-am,Vanderbilt,145.0,144.32002,170.0,25.0,170+,20+ (Very Far),Under,-110,-0.6799800000000005,0.6799800000000005,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-04,texas-am_vs_auburn_20250304,texas-am,Auburn,151.5,143.05257,155.0,3.5,150-160,0-5 (Very Close),Under,-110,-8.447429999999997,8.447429999999997,8.0-10.0,Huge Edge (8+ pts),100,False,-100.0
2025-03-20,texas-am_vs_yale_20250320,texas-am,Yale,140.5,142.51656,151.0,10.5,150-160,10-15 (Moderate),Over,-110,2.0165599999999984,2.0165599999999984,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-02-03,texas-am-commerce_vs_texas a&mâcorpus christi_20250203,texas-am-commerce,Texas A&MâCorpus Christi,141.5,144.87364,144.0,2.5,140-150,0-5 (Very Close),Over,-110,3.3736399999999946,3.3736399999999946,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-12-14,texas-arlington_vs_louisianaâmonroe_20241214,texas-arlington,LouisianaâMonroe,150.0,153.65323,145.0,-5.0,140-150,5-10 (Close),Over,-110,3.6532300000000077,3.6532300000000077,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-12-18,texas-arlington_vs_evansville_20241218,texas-arlington,Evansville,150.5,152.0325,134.0,-16.5,130-140,15-20 (Far),Over,-110,1.5324999999999989,1.5324999999999989,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-16,texas-arlington_vs_utah valley_20250116,texas-arlington,Utah Valley,145.5,147.69485,168.0,22.5,160-170,20+ (Very Far),Over,-110,2.1948500000000024,2.1948500000000024,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-23,texas-arlington_vs_seattle_20250123,texas-arlington,Seattle,145.5,149.23795,121.0,-24.5,120-130,20+ (Very Far),Over,-110,3.737950000000012,3.737950000000012,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-30,texas-arlington_vs_southern utah_20250130,texas-arlington,Southern Utah,147.0,153.20601,138.0,-9.0,130-140,5-10 (Close),Over,-110,6.206009999999992,6.206009999999992,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2025-02-01,texas-arlington_vs_utah tech_20250201,texas-arlington,Utah Tech,146.5,151.3034,144.0,-2.5,140-150,0-5 (Very Close),Over,-110,4.8034000000000106,4.8034000000000106,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-13,texas-arlington_vs_california baptist_20250213,texas-arlington,California Baptist,145.5,149.80293,161.0,15.5,160-170,15-20 (Far),Over,-110,4.3029300000000035,4.3029300000000035,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-02-15,texas-arlington_vs_grand canyon_20250215,texas-arlington,Grand Canyon,152.0,150.36237,157.0,5.0,150-160,5-10 (Close),Under,-110,-1.6376300000000015,1.6376300000000015,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-22,texas-arlington_vs_tarleton state_20250222,texas-arlington,Tarleton State,135.0,141.84628,124.0,-11.0,120-130,10-15 (Moderate),Over,-110,6.846280000000007,6.846280000000007,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2025-03-01,texas-arlington_vs_abilene christian_20250301,texas-arlington,Abilene Christian,145.5,146.11658,129.0,-16.5,120-130,15-20 (Far),Over,-110,0.616579999999999,0.616579999999999,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-19,texas-christian_vs_alcorn state_20241119,texas-christian,Alcorn State,145.5,136.54039,119.0,-26.5,Under 120,20+ (Very Far),Under,-110,-8.959609999999998,8.959609999999998,8.0-10.0,Huge Edge (8+ pts),100,True,90.90909090909092
2024-12-05,texas-christian_vs_xavier_20241205,texas-christian,Xavier,148.5,143.44089,148.0,-0.5,140-150,0-5 (Very Close),Under,-110,-5.059110000000004,5.059110000000004,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2024-12-08,texas-christian_vs_vanderbilt_20241208,texas-christian,Vanderbilt,149.5,145.45901,157.0,7.5,150-160,5-10 (Close),Under,-110,-4.040989999999994,4.040989999999994,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-12-16,texas-christian_vs_south alabama_20241216,texas-christian,South Alabama,136.5,138.8012,107.0,-29.5,Under 120,20+ (Very Far),Over,-110,2.3011999999999944,2.3011999999999944,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-12-22,texas-christian_vs_montana state_20241222,texas-christian,Montana State,139.5,142.37384,130.0,-9.5,130-140,5-10 (Close),Over,-110,2.8738400000000013,2.8738400000000013,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-04,texas-christian_vs_kansas state_20250104,texas-christian,Kansas State,140.5,141.68314,125.0,-15.5,120-130,15-20 (Far),Over,-110,1.1831400000000087,1.1831400000000087,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-11,texas-christian_vs_brigham young_20250111,texas-christian,Brigham Young,139.0,137.5044,138.0,-1.0,130-140,0-5 (Very Close),Under,-110,-1.495599999999996,1.495599999999996,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-15,texas-christian_vs_utah_20250115,texas-christian,Utah,143.5,139.96504,138.0,-5.5,130-140,5-10 (Close),Under,-110,-3.5349600000000123,3.5349600000000123,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-22,texas-christian_vs_kansas_20250122,texas-christian,Kansas,136.0,135.01448,135.0,-1.0,130-140,0-5 (Very Close),Under,-110,-0.9855200000000082,0.9855200000000082,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-02,texas-christian_vs_colorado_20250202,texas-christian,Colorado,138.5,137.32472,125.0,-13.5,120-130,10-15 (Moderate),Under,-110,-1.1752799999999866,1.1752799999999866,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-05,texas-christian_vs_west virginia_20250205,texas-christian,West Virginia,128.0,132.28322,125.0,-3.0,120-130,0-5 (Very Close),Over,-110,4.28322,4.28322,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-12,texas-christian_vs_oklahoma state_20250212,texas-christian,Oklahoma State,140.5,139.31282,145.0,4.5,140-150,0-5 (Very Close),Under,-110,-1.1871800000000121,1.1871800000000121,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-18,texas-christian_vs_texas tech_20250218,texas-christian,Texas Tech,141.5,139.32411,135.0,-6.5,130-140,5-10 (Close),Under,-110,-2.1758900000000096,2.1758900000000096,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-03-01,texas-christian_vs_ucf_20250301,texas-christian,UCF,151.0,150.54211,167.0,16.0,160-170,15-20 (Far),Under,-110,-0.4578899999999919,0.4578899999999919,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-04,texas-christian_vs_baylor_20250304,texas-christian,Baylor,140.5,138.77614,119.0,-21.5,Under 120,20+ (Very Far),Under,-110,-1.723860000000002,1.723860000000002,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-12-07,texas-el-paso_vs_seattle_20241207,texas-el-paso,Seattle,134.0,141.34322,160.0,26.0,160-170,20+ (Very Far),Over,-110,7.343220000000002,7.343220000000002,6.0-8.0,Large Edge (6-8 pts),100,True,90.90909090909092
2024-12-16,texas-el-paso_vs_tarleton state_20241216,texas-el-paso,Tarleton State,130.5,136.88574,129.0,-1.5,120-130,0-5 (Very Close),Over,-110,6.385739999999998,6.385739999999998,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2024-12-20,texas-el-paso_vs_jackson state_20241220,texas-el-paso,Jackson State,139.5,143.51079,128.0,-11.5,120-130,10-15 (Moderate),Over,-110,4.010789999999986,4.010789999999986,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-12-21,texas-el-paso_vs_yale_20241221,texas-el-paso,Yale,141.5,142.83078,149.0,7.5,140-150,5-10 (Close),Over,-110,1.3307800000000043,1.3307800000000043,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-02,texas-el-paso_vs_louisiana tech_20250102,texas-el-paso,Louisiana Tech,136.5,141.79861,130.0,-6.5,130-140,5-10 (Close),Over,-110,5.2986099999999965,5.2986099999999965,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-01-04,texas-el-paso_vs_sam houston state_20250104,texas-el-paso,Sam Houston State,146.0,147.17894,153.0,7.0,150-160,5-10 (Close),Over,-110,1.1789400000000114,1.1789400000000114,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-11,texas-el-paso_vs_new mexico state_20250111,texas-el-paso,New Mexico State,138.5,139.28171,142.0,3.5,140-150,0-5 (Very Close),Over,-110,0.7817100000000039,0.7817100000000039,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-23,texas-el-paso_vs_jacksonville state_20250123,texas-el-paso,Jacksonville State,137.0,140.63864,139.0,2.0,130-140,0-5 (Very Close),Over,-110,3.6386400000000094,3.6386400000000094,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-25,texas-el-paso_vs_kennesaw state_20250125,texas-el-paso,Kennesaw State,149.0,148.53558,144.0,-5.0,140-150,5-10 (Close),Under,-110,-0.46441999999998984,0.46441999999998984,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-13,texas-el-paso_vs_florida international_20250213,texas-el-paso,Florida International,142.0,143.89919,140.0,-2.0,140-150,0-5 (Very Close),Over,-110,1.8991900000000044,1.8991900000000044,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-15,texas-el-paso_vs_liberty_20250215,texas-el-paso,Liberty,137.0,135.9069,145.0,8.0,140-150,5-10 (Close),Under,-110,-1.0930999999999926,1.0930999999999926,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-27,texas-el-paso_vs_western kentucky_20250227,texas-el-paso,Western Kentucky,148.5,150.38644,153.0,4.5,150-160,0-5 (Very Close),Over,-110,1.8864399999999932,1.8864399999999932,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-03-01,texas-el-paso_vs_middle tennessee_20250301,texas-el-paso,Middle Tennessee,146.5,143.90698,151.0,4.5,150-160,0-5 (Very Close),Under,-110,-2.5930199999999957,2.5930199999999957,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-11-06,texas-pan-american_vs_creighton_20241106,texas-pan-american,Creighton,156.0,155.44955,185.0,29.0,170+,20+ (Very Far),Under,-110,-0.5504500000000121,0.5504500000000121,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-15,texas-pan-american_vs_charleston southern_20241115,texas-pan-american,Charleston Southern,158.5,160.68295,162.0,3.5,160-170,0-5 (Very Close),Over,-110,2.1829500000000053,2.1829500000000053,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-11-18,texas-pan-american_vs_wisconsin_20241118,texas-pan-american,Wisconsin,153.5,155.97325,171.0,17.5,170+,15-20 (Far),Over,-110,2.4732500000000073,2.4732500000000073,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-11-25,texas-pan-american_vs_le moyne_20241125,texas-pan-american,Le Moyne,152.0,155.53987,174.0,22.0,170+,20+ (Very Far),Over,-110,3.5398700000000076,3.5398700000000076,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-12-05,texas-pan-american_vs_stephen f. austin_20241205,texas-pan-american,Stephen F. Austin,143.5,151.07121,133.0,-10.5,130-140,10-15 (Moderate),Over,-110,7.571210000000008,7.571210000000008,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2024-12-07,texas-pan-american_vs_lamar_20241207,texas-pan-american,Lamar,154.0,158.2716,136.0,-18.0,130-140,15-20 (Far),Over,-110,4.2716000000000065,4.2716000000000065,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-12-18,texas-pan-american_vs_southern utah_20241218,texas-pan-american,Southern Utah,155.5,158.44841,151.0,-4.5,150-160,0-5 (Very Close),Over,-110,2.9484099999999955,2.9484099999999955,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-04,texas-pan-american_vs_new orleans_20250104,texas-pan-american,New Orleans,157.0,155.8849,140.0,-17.0,140-150,15-20 (Far),Under,-110,-1.1151000000000124,1.1151000000000124,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-06,texas-pan-american_vs_southeastern louisiana_20250106,texas-pan-american,Southeastern Louisiana,146.5,149.22467,154.0,7.5,150-160,5-10 (Close),Over,-110,2.7246700000000033,2.7246700000000033,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-20,texas-pan-american_vs_incarnate word_20250120,texas-pan-american,Incarnate Word,146.5,146.53255,163.0,16.5,160-170,15-20 (Far),Over,-110,0.03254999999998631,0.03254999999998631,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-25,texas-pan-american_vs_mcneese state_20250125,texas-pan-american,McNeese State,144.5,144.52461,156.0,11.5,150-160,10-15 (Moderate),Over,-110,0.02460999999999558,0.02460999999999558,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-03,texas-pan-american_vs_northwestern state_20250203,texas-pan-american,Northwestern State,142.0,145.43874,142.0,0.0,140-150,0-5 (Very Close),Over,-110,3.4387399999999957,3.4387399999999957,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-08,texas-pan-american_vs_lamar_20250208,texas-pan-american,Lamar,147.0,149.19089,138.0,-9.0,130-140,5-10 (Close),Over,-110,2.190889999999996,2.190889999999996,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-10,texas-pan-american_vs_stephen f. austin_20250210,texas-pan-american,Stephen F. Austin,143.0,144.26971,160.0,17.0,160-170,15-20 (Far),Over,-110,1.2697100000000034,1.2697100000000034,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-17,texas-pan-american_vs_incarnate word_20250217,texas-pan-american,Incarnate Word,146.5,149.51736,126.0,-20.5,120-130,20+ (Very Far),Over,-110,3.0173599999999965,3.0173599999999965,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-24,texas-pan-american_vs_mcneese state_20250224,texas-pan-american,McNeese State,148.0,144.78358,165.0,17.0,160-170,15-20 (Far),Under,-110,-3.2164199999999994,3.2164199999999994,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-03-01,texas-pan-american_vs_new orleans_20250301,texas-pan-american,New Orleans,155.5,154.91226,166.0,10.5,160-170,10-15 (Moderate),Under,-110,-0.5877399999999966,0.5877399999999966,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-03,texas-pan-american_vs_southeastern louisiana_20250303,texas-pan-american,Southeastern Louisiana,152.5,151.8874,153.0,0.5,150-160,0-5 (Very Close),Under,-110,-0.6125999999999863,0.6125999999999863,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-16,texas-san-antonio_vs_little rock_20241116,texas-san-antonio,Little Rock,154.0,157.17827,145.0,-9.0,140-150,5-10 (Close),Over,-110,3.1782699999999977,3.1782699999999977,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-12-13,texas-san-antonio_vs_north dakota_20241213,texas-san-antonio,North Dakota,154.5,151.61693,156.0,1.5,150-160,0-5 (Very Close),Under,-110,-2.8830700000000036,2.8830700000000036,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-07,texas-san-antonio_vs_tulsa_20250107,texas-san-antonio,Tulsa,155.5,152.78809,159.0,3.5,150-160,0-5 (Very Close),Under,-110,-2.711909999999989,2.711909999999989,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-11,texas-san-antonio_vs_wichita state_20250111,texas-san-antonio,Wichita State,161.0,154.01357,163.0,2.0,160-170,0-5 (Very Close),Under,-110,-6.986430000000013,6.986430000000013,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2025-01-18,texas-san-antonio_vs_north texas_20250118,texas-san-antonio,North Texas,136.5,140.2159,129.0,-7.5,120-130,5-10 (Close),Over,-110,3.715900000000005,3.715900000000005,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-25,texas-san-antonio_vs_temple_20250125,texas-san-antonio,Temple,157.0,155.77696,167.0,10.0,160-170,10-15 (Moderate),Under,-110,-1.2230399999999975,1.2230399999999975,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-05,texas-san-antonio_vs_tulane_20250205,texas-san-antonio,Tulane,147.0,152.28659,121.0,-26.0,120-130,20+ (Very Far),Over,-110,5.28658999999999,5.28658999999999,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-08,texas-san-antonio_vs_east carolina_20250208,texas-san-antonio,East Carolina,144.0,153.67035,159.0,15.0,150-160,15-20 (Far),Over,-110,9.670350000000013,9.670350000000013,8.0-10.0,Huge Edge (8+ pts),100,True,90.90909090909092
2025-02-19,texas-san-antonio_vs_south florida_20250219,texas-san-antonio,South Florida,154.5,154.75931,151.0,-3.5,150-160,0-5 (Very Close),Over,-110,0.25930999999999926,0.25930999999999926,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-02,texas-san-antonio_vs_rice_20250302,texas-san-antonio,Rice,151.0,148.73907,140.0,-11.0,140-150,10-15 (Moderate),Under,-110,-2.260930000000002,2.260930000000002,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-03-04,texas-san-antonio_vs_memphis_20250304,texas-san-antonio,Memphis,157.5,154.3305,145.0,-12.5,140-150,10-15 (Moderate),Under,-110,-3.1694999999999993,3.1694999999999993,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-12-01,texas-southern_vs_texas state_20241201,texas-southern,Texas State,138.5,145.92548,131.0,-7.5,130-140,5-10 (Close),Over,-110,7.425479999999993,7.425479999999993,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2025-01-04,texas-southern_vs_southern_20250104,texas-southern,Southern,146.0,149.14177,125.0,-21.0,120-130,20+ (Very Far),Over,-110,3.141770000000008,3.141770000000008,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-18,texas-southern_vs_alcorn state_20250118,texas-southern,Alcorn State,139.5,141.12492,123.0,-16.5,120-130,15-20 (Far),Over,-110,1.624920000000003,1.624920000000003,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-20,texas-southern_vs_jackson state_20250120,texas-southern,Jackson State,141.5,148.24466,154.0,12.5,150-160,10-15 (Moderate),Over,-110,6.74466000000001,6.74466000000001,6.0-8.0,Large Edge (6-8 pts),100,True,90.90909090909092
2025-02-08,texas-southern_vs_florida a&m_20250208,texas-southern,Florida A&M,143.5,147.33939,130.0,-13.5,130-140,10-15 (Moderate),Over,-110,3.8393900000000087,3.8393900000000087,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-10,texas-southern_vs_bethune-cookman_20250210,texas-southern,Bethune-Cookman,143.0,142.11371,157.0,14.0,150-160,10-15 (Moderate),Under,-110,-0.8862900000000025,0.8862900000000025,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-22,texas-southern_vs_mississippi valley state_20250222,texas-southern,Mississippi Valley State,136.0,131.31865,117.0,-19.0,Under 120,15-20 (Far),Under,-110,-4.681350000000009,4.681350000000009,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-02-24,texas-southern_vs_arkansasâpine bluff_20250224,texas-southern,ArkansasâPine Bluff,153.5,151.36269,137.0,-16.5,130-140,15-20 (Far),Under,-110,-2.1373100000000136,2.1373100000000136,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-12-08,texas-state_vs_rice_20241208,texas-state,Rice,134.5,136.04901,141.0,6.5,140-150,5-10 (Close),Over,-110,1.5490100000000098,1.5490100000000098,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-12-21,texas-state_vs_georgia southern_20241221,texas-state,Georgia Southern,148.0,149.52246,144.0,-4.0,140-150,0-5 (Very Close),Over,-110,1.5224599999999953,1.5224599999999953,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-12-29,texas-state_vs_ut arlington_20241229,texas-state,UT Arlington,147.0,149.29314,152.0,5.0,150-160,5-10 (Close),Over,-110,2.293139999999994,2.293139999999994,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-15,texas-state_vs_georgia state_20250115,texas-state,Georgia State,148.0,149.04416,174.0,26.0,170+,20+ (Very Far),Over,-110,1.044160000000005,1.044160000000005,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-18,texas-state_vs_southern mississippi_20250118,texas-state,Southern Mississippi,150.0,152.35919,167.0,17.0,160-170,15-20 (Far),Over,-110,2.3591900000000123,2.3591900000000123,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-30,texas-state_vs_louisiana_20250130,texas-state,Louisiana,144.5,147.5834,131.0,-13.5,130-140,10-15 (Moderate),Over,-110,3.0834000000000117,3.0834000000000117,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-01,texas-state_vs_arkansas state_20250201,texas-state,Arkansas State,149.0,153.50171,159.0,10.0,150-160,10-15 (Moderate),Over,-110,4.501710000000003,4.501710000000003,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-02-19,texas-state_vs_louisianaâmonroe_20250219,texas-state,LouisianaâMonroe,141.5,145.83794,143.0,1.5,140-150,0-5 (Very Close),Over,-110,4.337940000000003,4.337940000000003,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-02-22,texas-state_vs_south alabama_20250222,texas-state,South Alabama,133.5,142.39163,185.0,51.5,170+,20+ (Very Far),Over,-110,8.891629999999992,8.891629999999992,8.0-10.0,Huge Edge (8+ pts),100,True,90.90909090909092
2025-02-25,texas-state_vs_troy_20250225,texas-state,Troy,142.0,142.80849,143.0,1.0,140-150,0-5 (Very Close),Over,-110,0.8084900000000061,0.8084900000000061,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-28,texas-state_vs_james madison_20250228,texas-state,James Madison,142.5,146.41594,195.0,52.5,170+,20+ (Very Far),Over,-110,3.915940000000006,3.915940000000006,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-11-18,texas-tech_vs_arkansasâpine bluff_20241118,texas-tech,ArkansasâPine Bluff,157.0,149.73164,162.0,5.0,160-170,5-10 (Close),Under,-110,-7.268360000000001,7.268360000000001,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2024-11-29,texas-tech_vs_northern colorado_20241129,texas-tech,Northern Colorado,151.5,152.03078,153.0,1.5,150-160,0-5 (Very Close),Over,-110,0.5307799999999929,0.5307799999999929,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-12-04,texas-tech_vs_depaul_20241204,texas-tech,DePaul,147.0,149.22629,138.0,-9.0,130-140,5-10 (Close),Over,-110,2.226290000000006,2.226290000000006,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-12-16,texas-tech_vs_oral roberts_20241216,texas-tech,Oral Roberts,148.5,147.85538,136.0,-12.5,130-140,10-15 (Moderate),Under,-110,-0.6446200000000033,0.6446200000000033,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-12-21,texas-tech_vs_lamar_20241221,texas-tech,Lamar,140.5,145.97649,158.0,17.5,150-160,15-20 (Far),Over,-110,5.4764900000000125,5.4764900000000125,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2024-12-31,texas-tech_vs_ucf_20241231,texas-tech,UCF,148.0,152.2236,170.0,22.0,170+,20+ (Very Far),Over,-110,4.223600000000005,4.223600000000005,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-01-11,texas-tech_vs_iowa state_20250111,texas-tech,Iowa State,146.5,148.06615,169.0,22.5,160-170,20+ (Very Far),Over,-110,1.5661499999999933,1.5661499999999933,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-18,texas-tech_vs_arizona_20250118,texas-tech,Arizona,149.5,151.86559,124.0,-25.5,120-130,20+ (Very Far),Over,-110,2.3655899999999974,2.3655899999999974,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-26,texas-tech_vs_oklahoma state_20250126,texas-tech,Oklahoma State,146.5,146.53935,118.0,-28.5,Under 120,20+ (Very Far),Over,-110,0.0393500000000131,0.0393500000000131,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-29,texas-tech_vs_tcu_20250129,texas-tech,TCU,136.5,138.99046,128.0,-8.5,120-130,5-10 (Close),Over,-110,2.490460000000013,2.490460000000013,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-04,texas-tech_vs_baylor_20250204,texas-tech,Baylor,143.0,144.40578,132.0,-11.0,130-140,10-15 (Moderate),Over,-110,1.405779999999993,1.405779999999993,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-12,texas-tech_vs_arizona state_20250212,texas-tech,Arizona State,145.5,146.41217,217.0,71.5,170+,20+ (Very Far),Over,-110,0.9121700000000033,0.9121700000000033,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-22,texas-tech_vs_west virginia_20250222,texas-tech,West Virginia,134.5,140.10168,124.0,-10.5,120-130,10-15 (Moderate),Over,-110,5.601679999999988,5.601679999999988,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
