date,game_id,team_a,team_b,bet_spread,pred_margin,true_margin,betting_team_a,bet_on,edge,prob_cover,edge_bucket,margin_bucket,spread_bucket,bet_risked,bet_won,profit
2024-11-29,pennsylvania_vs_navy_20241129,pennsylvania,Navy,-3.5,-0.0986380577087402,-8.0,True,pennsylvania,0.09534218923471882,0.6191421892347189,0.095-0.100,0.0-2.0,Small (3-7),110,True,100.0
2024-12-20,pennsylvania_vs_rider_20241220,pennsylvania,Rider,-4.5,-3.1597743034362793,13.0,True,pennsylvania,0.02391952025944022,0.5477195202594403,0.020-0.025,2.0-4.0,Small (3-7),110,False,-110.0
2025-02-22,pennsylvania_vs_harvard_20250222,pennsylvania,Harvard,-2.5,-0.5579463243484497,-1.0,True,pennsylvania,0.04511757212243439,0.5689175721224344,0.045-0.050,0.0-2.0,Pick'em (< 3),110,True,100.0
2024-11-26,pepperdine_vs_cal state fullerton_20241126,pepperdine,Cal State Fullerton,-6.5,-1.314342021942139,-9.0,True,pepperdine,0.1533725800919491,0.6771725800919491,0.150-0.155,0.0-2.0,Small (3-7),110,True,100.0
2024-12-14,pepperdine_vs_northern arizona_20241214,pepperdine,Northern Arizona,-4.0,0.0048527717590332,10.0,True,pepperdine,0.1154526307928242,0.6392526307928242,0.115-0.120,0.0-2.0,Small (3-7),110,True,100.0
2024-12-19,pepperdine_vs_long beach state_20241219,pepperdine,Long Beach State,-6.0,0.9930100440979004,-3.0,True,pepperdine,0.20706220351681914,0.7308622035168192,0.205-0.210,0.0-2.0,Small (3-7),110,False,-110.0
2024-12-21,pepperdine_vs_uc davis_20241221,pepperdine,UC Davis,-1.0,0.4762771129608154,39.0,True,pepperdine,0.02872962820553915,0.5525296282055392,0.025-0.030,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-01-25,pepperdine_vs_pacific_20250125,pepperdine,Pacific,-7.5,0.2207612991333007,16.0,True,pepperdine,0.22701541331543673,0.7508154133154368,0.225-0.230,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-01,pepperdine_vs_portland_20250201,pepperdine,Portland,-9.0,1.193324089050293,-20.0,True,pepperdine,0.28714912398176484,0.8109491239817649,0.285-0.290,0.0-2.0,Medium (7-12),110,False,-110.0
2025-02-13,pepperdine_vs_san diego_20250213,pepperdine,San Diego,-8.5,-1.0154032707214355,7.0,True,pepperdine,0.22065009487389098,0.744450094873891,0.220-0.225,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-07,pepperdine_vs_portland_20250307,pepperdine,Portland,1.0,4.070262908935547,13.0,True,pepperdine,0.08412753032425069,0.6079275303242507,0.080-0.085,4.0-6.0,Pick'em (< 3),110,True,100.0
2024-11-15,pittsburgh_vs_west virginia_20241115,pittsburgh,West Virginia,-7.5,-0.3659029006958008,24.0,True,pittsburgh,0.21100830785148716,0.7348083078514872,0.210-0.215,0.0-2.0,Medium (7-12),110,False,-110.0
2024-11-18,pittsburgh_vs_vmi_20241118,pittsburgh,VMI,-35.5,-10.660314559936523,45.0,True,pittsburgh,0.44823740308172466,0.9720374030817247,0.445-0.450,10.0-12.0,Huge (20+),110,False,-110.0
2024-11-24,pittsburgh_vs_wisconsin_20241124,pittsburgh,Wisconsin,-2.5,-1.2894898653030396,-6.0,True,pittsburgh,0.019325087773852,0.543125087773852,0.015-0.020,0.0-2.0,Pick'em (< 3),110,True,100.0
2024-12-11,pittsburgh_vs_eastern kentucky_20241211,pittsburgh,Eastern Kentucky,-18.5,-3.8670825958251953,40.0,True,pittsburgh,0.3661682445750677,0.8899682445750677,0.365-0.370,2.0-4.0,Large (12-20),110,False,-110.0
2024-12-21,pittsburgh_vs_sam houston state_20241221,pittsburgh,Sam Houston State,-16.5,-1.137181282043457,32.0,True,pittsburgh,0.3759715113111657,0.8997715113111657,0.375-0.380,0.0-2.0,Large (12-20),110,False,-110.0
2025-01-01,pittsburgh_vs_california_20250101,pittsburgh,California,-13.0,1.7930364608764648,12.0,True,pittsburgh,0.3683882904710166,0.8921882904710167,0.365-0.370,0.0-2.0,Large (12-20),110,False,-110.0
2025-01-04,pittsburgh_vs_stanford_20250104,pittsburgh,Stanford,-10.0,-1.8566341400146484,15.0,True,pittsburgh,0.23813871401667186,0.7619387140166719,0.235-0.240,0.0-2.0,Medium (7-12),110,False,-110.0
2025-01-11,pittsburgh_vs_louisville_20250111,pittsburgh,Louisville,-3.5,-0.5740602016448975,-4.0,True,pittsburgh,0.07920250970670606,0.6030025097067061,0.075-0.080,0.0-2.0,Small (3-7),110,True,100.0
2025-01-18,pittsburgh_vs_clemson_20250118,pittsburgh,Clemson,-3.5,-0.3215639591217041,-3.0,True,pittsburgh,0.08780464493351592,0.611604644933516,0.085-0.090,0.0-2.0,Small (3-7),110,True,100.0
2025-01-28,pittsburgh_vs_north carolina_20250128,pittsburgh,North Carolina,-2.5,2.552027702331543,8.0,True,pittsburgh,0.14918527365592704,0.6729852736559271,0.145-0.150,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-02-03,pittsburgh_vs_virginia_20250203,pittsburgh,Virginia,-13.0,-2.8010988235473633,-16.0,True,pittsburgh,0.28727124041511043,0.8110712404151105,0.285-0.290,2.0-4.0,Large (12-20),110,True,100.0
2025-02-15,pittsburgh_vs_miami (fl)_20250215,pittsburgh,Miami (FL),-11.5,0.8497762680053711,9.0,True,pittsburgh,0.32994161261673016,0.8537416126167302,0.325-0.330,0.0-2.0,Medium (7-12),110,False,-110.0
2025-02-18,pittsburgh_vs_syracuse_20250218,pittsburgh,Syracuse,-11.0,-1.2773551940917969,11.0,True,pittsburgh,0.2766244451919484,0.8004244451919484,0.275-0.280,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-25,pittsburgh_vs_georgia tech_20250225,pittsburgh,Georgia Tech,-8.5,-1.0782771110534668,-6.0,True,pittsburgh,0.21893757768109134,0.7427375776810914,0.215-0.220,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-08,pittsburgh_vs_boston college_20250308,pittsburgh,Boston College,-12.5,-2.68540096282959,26.0,True,pittsburgh,0.27871462952757053,0.8025146295275706,0.275-0.280,2.0-4.0,Large (12-20),110,False,-110.0
2024-12-01,portland_vs_denver_20241201,portland,Denver,-7.0,-2.179443836212158,11.0,True,portland,0.1418667412418544,0.6656667412418544,0.140-0.145,2.0-4.0,Medium (7-12),110,False,-110.0
2024-11-30,portland-state_vs_utah tech_20241130,portland-state,Utah Tech,-6.5,-1.0480470657348633,3.0,True,portland-state,0.16163230008207685,0.6854323000820769,0.160-0.165,0.0-2.0,Small (3-7),110,True,100.0
2024-12-07,portland-state_vs_denver_20241207,portland-state,Denver,-8.5,-0.7808895111083984,-1.0,True,portland-state,0.22697128888049356,0.7507712888804936,0.225-0.230,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-09,portland-state_vs_eastern washington_20250109,portland-state,Eastern Washington,-3.5,-0.2315034866333007,5.0,True,portland-state,0.09085641531426669,0.6146564153142667,0.090-0.095,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-23,portland-state_vs_weber state_20250123,portland-state,Weber State,-3.5,1.7883257865905762,18.0,True,portland-state,0.15657052656315895,0.680370526563159,0.155-0.160,0.0-2.0,Small (3-7),110,True,100.0
2025-01-25,portland-state_vs_idaho state_20250125,portland-state,Idaho State,-2.0,2.813307285308838,17.0,True,portland-state,0.141636234467568,0.665436234467568,0.140-0.145,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-02-13,portland-state_vs_northern arizona_20250213,portland-state,Northern Arizona,-5.0,0.758486270904541,12.0,True,portland-state,0.1709966412588112,0.6947966412588112,0.170-0.175,0.0-2.0,Small (3-7),110,True,100.0
2025-02-27,portland-state_vs_montana state_20250227,portland-state,Montana State,-3.0,0.9899516105651855,17.0,True,portland-state,0.11496158006023327,0.6387615800602333,0.110-0.115,0.0-2.0,Small (3-7),110,True,100.0
2025-03-01,portland-state_vs_montana_20250301,portland-state,Montana,-3.0,-1.7624521255493164,3.0,True,portland-state,0.020283377083122556,0.5440833770831226,0.020-0.025,0.0-2.0,Small (3-7),110,True,100.0
2025-03-03,portland-state_vs_sacramento state_20250303,portland-state,Sacramento State,-12.5,0.4965429306030273,3.0,True,portland-state,0.3411058822230566,0.8649058822230566,0.340-0.345,0.0-2.0,Large (12-20),110,False,-110.0
2025-01-11,prairie-view_vs_mississippi valley state_20250111,prairie-view,Mississippi Valley State,-13.5,-4.340507507324219,9.0,True,prairie-view,0.2634618637308096,0.7872618637308096,0.260-0.265,4.0-6.0,Large (12-20),110,True,100.0
2025-01-13,prairie-view_vs_arkansasâpine bluff_20250113,prairie-view,ArkansasâPine Bluff,-2.5,3.7627224922180176,11.0,True,prairie-view,0.18605391168939622,0.7098539116893963,0.185-0.190,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-01-18,prairie-view_vs_jackson state_20250118,prairie-view,Jackson State,1.0,3.5140810012817383,-9.0,True,prairie-view,0.06503572970431415,0.5888357297043142,0.065-0.070,2.0-4.0,Pick'em (< 3),110,False,-110.0
2025-01-20,prairie-view_vs_alcorn state_20250120,prairie-view,Alcorn State,-3.5,3.2584099769592285,-8.0,True,prairie-view,0.2004190757395362,0.7242190757395363,0.200-0.205,2.0-4.0,Small (3-7),110,False,-110.0
2025-01-27,prairie-view_vs_alabama a&m_20250127,prairie-view,Alabama A&M,2.5,4.122020363807678,-16.0,True,prairie-view,0.033871483765143595,0.5576714837651436,0.030-0.035,4.0-6.0,Pick'em (< 3),110,False,-110.0
2025-02-10,prairie-view_vs_florida a&m_20250210,prairie-view,Florida A&M,-1.5,1.928990364074707,-11.0,True,prairie-view,0.0962724539798624,0.6200724539798624,0.095-0.100,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-02-22,prairie-view_vs_arkansasâpine bluff_20250222,prairie-view,ArkansasâPine Bluff,-5.5,0.5138888359069824,-11.0,True,prairie-view,0.1786782224619602,0.7024782224619602,0.175-0.180,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-24,prairie-view_vs_mississippi valley state_20250224,prairie-view,Mississippi Valley State,-17.5,-8.59133529663086,8.0,True,prairie-view,0.25739884756665943,0.7811988475666595,0.255-0.260,8.0-10.0,Large (12-20),110,True,100.0
2024-12-21,presbyterian_vs_manhattan_20241221,presbyterian,Manhattan,-4.5,-1.2681725025177002,-5.0,True,presbyterian,0.0896149296843678,0.6134149296843678,0.085-0.090,0.0-2.0,Small (3-7),110,True,100.0
2025-01-22,presbyterian_vs_charleston southern_20250122,presbyterian,Charleston Southern,-2.5,-0.6385565996170044,10.0,True,presbyterian,0.042291117362863506,0.5660911173628635,0.040-0.045,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-02-05,presbyterian_vs_usc upstate_20250205,presbyterian,USC Upstate,-7.5,-2.1790590286254883,11.0,True,presbyterian,0.15758291808748226,0.6813829180874823,0.155-0.160,2.0-4.0,Medium (7-12),110,False,-110.0
2025-03-01,presbyterian_vs_gardner-webb_20250301,presbyterian,Gardner-Webb,-3.5,-1.61787748336792,11.0,True,presbyterian,0.043016611178905095,0.5668166111789051,0.040-0.045,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-15,princeton_vs_loyola chicago_20241115,princeton,Loyola Chicago,-2.0,1.2585124969482422,-5.0,True,princeton,0.09051853821881517,0.6143185382188152,0.090-0.095,0.0-2.0,Pick'em (< 3),110,False,-110.0
2024-11-21,princeton_vs_wright state_20241121,princeton,Wright State,-7.5,-4.316459894180298,-18.0,True,princeton,0.08797783684069549,0.6117778368406955,0.085-0.090,4.0-6.0,Medium (7-12),110,True,100.0
2024-11-22,princeton_vs_texas state_20241122,princeton,Texas State,-6.0,-2.3428521156311035,-3.0,True,princeton,0.10392040893310828,0.6277204089331083,0.100-0.105,2.0-4.0,Small (3-7),110,True,100.0
2024-12-10,princeton_vs_monmouth_20241210,princeton,Monmouth,-14.0,1.0354642868041992,4.0,True,princeton,0.37167457346990695,0.895474573469907,0.370-0.375,0.0-2.0,Large (12-20),110,False,-110.0
2024-12-30,princeton_vs_akron_20241230,princeton,Akron,-5.5,-2.2659287452697754,1.0,True,princeton,0.08969093806097017,0.6134909380609702,0.085-0.090,2.0-4.0,Small (3-7),110,True,100.0
2025-01-20,princeton_vs_columbia_20250120,princeton,Columbia,-7.5,-2.491422176361084,4.0,True,princeton,0.14781776975326033,0.6716177697532604,0.145-0.150,2.0-4.0,Medium (7-12),110,True,100.0
2025-02-01,princeton_vs_brown_20250201,princeton,Brown,-7.0,-2.786942481994629,20.0,True,princeton,0.12228295508657416,0.6460829550865742,0.120-0.125,2.0-4.0,Medium (7-12),110,False,-110.0
2025-02-21,princeton_vs_harvard_20250221,princeton,Harvard,-8.0,-1.1078529357910156,5.0,True,princeton,0.2042185053579726,0.7280185053579726,0.200-0.205,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-22,princeton_vs_dartmouth_20250222,princeton,Dartmouth,-7.5,-4.1345055103302,-15.0,True,princeton,0.09413320673423298,0.617933206734233,0.090-0.095,4.0-6.0,Medium (7-12),110,True,100.0
2025-03-08,princeton_vs_pennsylvania_20250308,princeton,Pennsylvania,-8.5,-1.0312957763671875,24.0,True,princeton,0.22021793289347247,0.7440179328934725,0.220-0.225,0.0-2.0,Medium (7-12),110,False,-110.0
2024-11-16,providence_vs_green bay_20241116,providence,Green Bay,-15.5,1.8306121826171875,14.0,True,providence,0.39862792512665535,0.9224279251266554,0.395-0.400,0.0-2.0,Large (12-20),110,False,-110.0
2024-11-19,providence_vs_delaware state_20241119,providence,Delaware State,-24.0,-3.5606250762939453,30.0,True,providence,0.4250219631162413,0.9488219631162413,0.425-0.430,2.0-4.0,Huge (20+),110,False,-110.0
2025-01-08,providence_vs_butler_20250108,providence,Butler,-2.5,-1.5202218890190125,19.0,True,providence,0.011135059245741541,0.5349350592457416,0.010-0.015,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-01-11,providence_vs_seton hall_20250111,providence,Seton Hall,-7.0,2.979837417602539,6.0,True,providence,0.2824290449698199,0.80622904496982,0.280-0.285,2.0-4.0,Medium (7-12),110,False,-110.0
2025-01-25,providence_vs_georgetown_20250125,providence,Georgetown,1.0,2.7930809259414673,10.0,True,providence,0.039890728698759426,0.5636907286987595,0.035-0.040,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-03-05,providence_vs_depaul_20250305,providence,DePaul,-8.5,-2.926483154296875,-3.0,True,providence,0.1653646138020275,0.6891646138020275,0.165-0.170,2.0-4.0,Medium (7-12),110,True,100.0
2024-11-15,purdue_vs_alabama_20241115,purdue,Alabama,4.0,6.092422246932983,9.0,True,purdue,0.05037786054955806,0.5741778605495581,0.050-0.055,6.0-8.0,Small (3-7),110,True,100.0
2024-11-23,purdue_vs_marshall_20241123,purdue,Marshall,-20.5,-0.84918212890625,35.0,True,purdue,0.4192668659741705,0.9430668659741706,0.415-0.420,0.0-2.0,Huge (20+),110,False,-110.0
2024-12-08,purdue_vs_maryland_20241208,purdue,Maryland,-4.5,-1.516218662261963,5.0,True,purdue,0.08117891831205781,0.6049789183120579,0.080-0.085,0.0-2.0,Small (3-7),110,False,-110.0
2024-12-29,purdue_vs_toledo_20241229,purdue,Toledo,-21.0,-2.3135299682617188,19.0,True,purdue,0.41140247926355167,0.9352024792635517,0.410-0.415,2.0-4.0,Huge (20+),110,True,100.0
2025-01-05,purdue_vs_northwestern_20250105,purdue,Northwestern,-6.0,0.1146726608276367,18.0,True,purdue,0.18167857799276854,0.7054785779927686,0.180-0.185,0.0-2.0,Small (3-7),110,True,100.0
2025-01-12,purdue_vs_nebraska_20250112,purdue,Nebraska,-8.5,-1.749830722808838,36.0,True,purdue,0.20018388791447939,0.7239838879144794,0.200-0.205,0.0-2.0,Medium (7-12),110,False,-110.0
2025-01-21,purdue_vs_ohio state_20250121,purdue,Ohio State,-10.0,-0.4521160125732422,-3.0,True,purdue,0.2726063462417897,0.7964063462417897,0.270-0.275,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-24,purdue_vs_michigan_20250124,purdue,Michigan,-4.0,-0.1368215084075927,27.0,True,purdue,0.11077226786180261,0.6345722678618027,0.110-0.115,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-31,purdue_vs_indiana_20250131,purdue,Indiana,-12.0,-0.9658355712890624,5.0,True,purdue,0.3048811759966893,0.8286811759966893,0.300-0.305,0.0-2.0,Large (12-20),110,True,100.0
2025-02-07,purdue_vs_southern california_20250207,purdue,Southern California,-13.0,-4.873812675476074,18.0,True,purdue,0.2376932876148965,0.7614932876148965,0.235-0.240,4.0-6.0,Large (12-20),110,False,-110.0
2025-02-15,purdue_vs_wisconsin_20250215,purdue,Wisconsin,-6.0,0.2320075035095214,-10.0,True,purdue,0.18514935162799495,0.708949351627995,0.185-0.190,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-28,purdue_vs_ucla_20250228,purdue,UCLA,-5.5,-0.3799033164978027,10.0,True,purdue,0.15132171384055382,0.6751217138405539,0.150-0.155,0.0-2.0,Small (3-7),110,False,-110.0
2025-03-04,purdue_vs_rutgers_20250304,purdue,Rutgers,-11.0,-1.6397809982299805,29.0,True,purdue,0.2682248462007648,0.7920248462007649,0.265-0.270,0.0-2.0,Medium (7-12),110,False,-110.0
2025-03-13,purdue_vs_southern california_20250313,purdue,Southern California,-10.5,-3.721991539001465,5.0,True,purdue,0.20097791355897032,0.7247779135589704,0.200-0.205,2.0-4.0,Medium (7-12),110,True,100.0
2024-11-23,queens-nc_vs_usc upstate_20241123,queens-nc,USC Upstate,-3.5,-2.3242948055267334,24.0,True,queens-nc,0.01809103916961652,0.5418910391696166,0.015-0.020,2.0-4.0,Small (3-7),110,False,-110.0
2024-12-18,queens-nc_vs_mercer_20241218,queens-nc,Mercer,-1.0,-0.3053673505783081,7.0,True,queens-nc,0.0009879711639784183,0.5247879711639785,0.000-0.005,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-01-02,queens-nc_vs_stetson_20250102,queens-nc,Stetson,-9.5,2.266080856323242,9.0,True,queens-nc,0.31921952622485017,0.8430195262248502,0.315-0.320,2.0-4.0,Medium (7-12),110,False,-110.0
2025-01-23,queens-nc_vs_north florida_20250123,queens-nc,North Florida,-4.5,3.9792556762695312,-9.0,True,queens-nc,0.24673282046594436,0.7705328204659444,0.245-0.250,2.0-4.0,Small (3-7),110,False,-110.0
2025-01-25,queens-nc_vs_jacksonville_20250125,queens-nc,Jacksonville,1.0,2.9519060850143433,-10.0,True,queens-nc,0.04546272530316409,0.5692627253031641,0.045-0.050,2.0-4.0,Pick'em (< 3),110,False,-110.0
2025-02-01,queens-nc_vs_west georgia_20250201,queens-nc,West Georgia,-10.5,0.7229738235473633,19.0,True,queens-nc,0.3086765866734552,0.8324765866734553,0.305-0.310,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-18,queens-nc_vs_central arkansas_20250218,queens-nc,Central Arkansas,-13.5,-0.5190067291259766,17.0,True,queens-nc,0.3408461175186216,0.8646461175186216,0.340-0.345,0.0-2.0,Large (12-20),110,False,-110.0
2025-02-20,queens-nc_vs_austin peay_20250220,queens-nc,Austin Peay,-6.5,1.8960790634155271,-14.0,True,queens-nc,0.2446251238231869,0.768425123823187,0.240-0.245,0.0-2.0,Small (3-7),110,False,-110.0
2024-12-08,quinnipiac_vs_sacred heart_20241208,quinnipiac,Sacred Heart,-6.0,-1.3347792625427246,10.0,True,quinnipiac,0.13691006498305058,0.6607100649830506,0.135-0.140,0.0-2.0,Small (3-7),110,False,-110.0
2024-12-17,quinnipiac_vs_holy cross_20241217,quinnipiac,Holy Cross,-10.5,-1.4903020858764648,-1.0,True,quinnipiac,0.25985587910382724,0.7836558791038273,0.255-0.260,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-10,quinnipiac_vs_siena_20250110,quinnipiac,Siena,-6.5,-0.2485280036926269,19.0,True,quinnipiac,0.1857227761944712,0.7095227761944712,0.185-0.190,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-16,quinnipiac_vs_merrimack_20250116,quinnipiac,Merrimack,-4.0,-3.0623749494552612,5.0,True,quinnipiac,0.009636631535563933,0.533436631535564,0.005-0.010,2.0-4.0,Small (3-7),110,False,-110.0
2025-01-25,quinnipiac_vs_rider_20250125,quinnipiac,Rider,-11.5,0.9323444366455078,11.0,True,quinnipiac,0.33140833691358595,0.855208336913586,0.330-0.335,0.0-2.0,Medium (7-12),110,False,-110.0
2025-01-31,quinnipiac_vs_fairfield_20250131,quinnipiac,Fairfield,-12.0,-1.1914787292480469,12.0,True,quinnipiac,0.30025625243424714,0.8240562524342472,0.300-0.305,0.0-2.0,Large (12-20),110,True,100.0
2025-02-06,quinnipiac_vs_canisius_20250206,quinnipiac,Canisius,-16.5,1.3533859252929688,18.0,True,quinnipiac,0.4038060035575609,0.927606003557561,0.400-0.405,0.0-2.0,Large (12-20),110,True,100.0
2025-02-08,quinnipiac_vs_niagara_20250208,quinnipiac,Niagara,-11.0,-1.0344114303588867,-1.0,True,quinnipiac,0.2821108454781729,0.8059108454781729,0.280-0.285,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-16,quinnipiac_vs_iona_20250216,quinnipiac,Iona,-6.5,0.5003480911254883,5.0,True,quinnipiac,0.20726835549897127,0.7310683554989713,0.205-0.210,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-28,quinnipiac_vs_saint peter's_20250228,quinnipiac,Saint Peter's,-11.0,-1.9952192306518557,5.0,True,quinnipiac,0.2597367625898762,0.7835367625898763,0.255-0.260,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-06,quinnipiac_vs_mount st. mary's_20250306,quinnipiac,Mount St. Mary's,-9.5,-1.6697378158569336,9.0,True,quinnipiac,0.22993058745028894,0.753730587450289,0.225-0.230,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-12,quinnipiac_vs_rider_20250312,quinnipiac,Rider,-8.5,-2.3466620445251465,14.0,True,quinnipiac,0.18282496238001023,0.7066249623800103,0.180-0.185,2.0-4.0,Medium (7-12),110,False,-110.0
2024-12-08,radford_vs_bucknell_20241208,radford,Bucknell,-6.5,1.951995849609375,4.0,True,radford,0.2460435431255631,0.7698435431255631,0.245-0.250,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-04,radford_vs_winthrop_20250104,radford,Winthrop,1.5,2.7150570154190063,20.0,True,radford,0.019486263826681394,0.5432862638266814,0.015-0.020,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-01-15,radford_vs_gardner-webb_20250115,radford,Gardner-Webb,-5.5,2.3521995544433594,4.0,True,radford,0.2305118436325514,0.7543118436325514,0.230-0.235,2.0-4.0,Small (3-7),110,False,-110.0
2025-01-22,radford_vs_longwood_20250122,radford,Longwood,-3.5,1.0561156272888184,-3.0,True,radford,0.13340731317721422,0.6572073131772143,0.130-0.135,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-01,radford_vs_usc upstate_20250201,radford,USC Upstate,-12.5,-0.7996320724487305,10.0,True,radford,0.3179731946749974,0.8417731946749974,0.315-0.320,0.0-2.0,Large (12-20),110,True,100.0
2025-02-20,radford_vs_unc asheville_20250220,radford,UNC Asheville,-3.5,-0.922003984451294,24.0,True,radford,0.0672445441282048,0.5910445441282048,0.065-0.070,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-22,radford_vs_presbyterian_20250222,radford,Presbyterian,-6.5,2.4905967712402344,-7.0,True,radford,0.25939289314415037,0.7831928931441504,0.255-0.260,2.0-4.0,Small (3-7),110,False,-110.0
2025-03-01,radford_vs_charleston southern_20250301,radford,Charleston Southern,-9.5,-0.5493021011352539,16.0,True,radford,0.25842348817706606,0.7822234881770661,0.255-0.260,0.0-2.0,Medium (7-12),110,False,-110.0
2024-11-20,rhode-island_vs_lafayette_20241120,rhode-island,Lafayette,-15.0,-2.5228376388549805,14.0,True,rhode-island,0.33219934538213125,0.8559993453821313,0.330-0.335,2.0-4.0,Large (12-20),110,True,100.0
2024-11-24,rhode-island_vs_college of charleston_20241124,rhode-island,College of Charleston,-3.5,2.0402584075927734,38.0,True,rhode-island,0.1643459123667551,0.6881459123667552,0.160-0.165,2.0-4.0,Small (3-7),110,True,100.0
2024-11-28,rhode-island_vs_ut arlington_20241128,rhode-island,UT Arlington,-7.5,-2.470885753631592,5.0,True,rhode-island,0.14846447988281586,0.6722644798828159,0.145-0.150,2.0-4.0,Medium (7-12),110,True,100.0
2024-12-02,rhode-island_vs_yale_20241202,rhode-island,Yale,-2.5,1.1096584796905518,6.0,True,rhode-island,0.10233365725471921,0.6261336572547193,0.100-0.105,0.0-2.0,Pick'em (< 3),110,True,100.0
2024-12-07,rhode-island_vs_providence_20241207,rhode-island,Providence,2.5,5.525122880935669,6.0,True,rhode-island,0.08258943659168361,0.6063894365916837,0.080-0.085,4.0-6.0,Pick'em (< 3),110,True,100.0
2024-12-15,rhode-island_vs_central connecticut state_20241215,rhode-island,Central Connecticut State,-9.0,2.872091293334961,8.0,True,rhode-island,0.3212132976180939,0.845013297618094,0.320-0.325,2.0-4.0,Medium (7-12),110,False,-110.0
2024-12-21,rhode-island_vs_temple_20241221,rhode-island,Temple,-3.5,0.1202812194824218,6.0,True,rhode-island,0.10268882925233735,0.6264888292523374,0.100-0.105,0.0-2.0,Small (3-7),110,True,100.0
2025-01-08,rhode-island_vs_george washington_20250108,rhode-island,George Washington,-6.0,0.7214317321777344,-8.0,True,rhode-island,0.1993627542033244,0.7231627542033244,0.195-0.200,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-18,rhode-island_vs_davidson_20250118,rhode-island,Davidson,-2.5,-1.6922728419303894,2.0,True,rhode-island,0.005015433051229645,0.5288154330512297,0.005-0.010,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-01-29,rhode-island_vs_massachusetts_20250129,rhode-island,Massachusetts,-4.0,1.9263367652893064,6.0,True,rhode-island,0.17605753295510895,0.699857532955109,0.175-0.180,0.0-2.0,Small (3-7),110,True,100.0
2025-02-15,rhode-island_vs_la salle_20250215,rhode-island,La Salle,-6.5,1.6228160858154297,15.0,True,rhode-island,0.2376058067961504,0.7614058067961504,0.235-0.240,0.0-2.0,Small (3-7),110,True,100.0
2025-03-08,rhode-island_vs_fordham_20250308,rhode-island,Fordham,-6.5,1.6308279037475586,19.0,True,rhode-island,0.2378136707198688,0.7616136707198689,0.235-0.240,0.0-2.0,Small (3-7),110,True,100.0
2024-11-16,rice_vs_northwestern state_20241116,rice,Northwestern State,-8.5,0.4773569107055664,2.0,True,rice,0.2590715565562315,0.7828715565562315,0.255-0.260,0.0-2.0,Medium (7-12),110,False,-110.0
2024-12-16,rice_vs_alcorn state_20241216,rice,Alcorn State,-15.5,-0.5441780090332031,2.0,True,rice,0.370604842055382,0.8944048420553821,0.370-0.375,0.0-2.0,Large (12-20),110,True,100.0
2025-01-04,rice_vs_charlotte_20250104,rice,Charlotte,-3.5,1.8195562362670896,13.0,True,rice,0.15753996992944908,0.6813399699294491,0.155-0.160,0.0-2.0,Small (3-7),110,True,100.0
2025-01-14,rice_vs_utsa_20250114,rice,UTSA,-4.0,1.8030190467834473,-6.0,True,rice,0.17234401913371167,0.6961440191337117,0.170-0.175,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-22,rice_vs_tulsa_20250222,rice,Tulsa,-6.0,1.606067180633545,21.0,True,rice,0.22393735990195462,0.7477373599019547,0.220-0.225,0.0-2.0,Small (3-7),110,True,100.0
2025-03-06,rice_vs_wichita state_20250306,rice,Wichita State,1.5,2.8890267610549927,-4.0,True,rice,0.02564595872188713,0.5494459587218872,0.025-0.030,2.0-4.0,Pick'em (< 3),110,False,-110.0
