date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,odds_bucket,zone,flat_bet_amount,flat_profit,kelly_bet_amount,kelly_profit,bet_won,actual_winner,year
2023-02-16,middle-tennessee_vs_florida atlantic_20230216,Team A,Team B,A,,145.0,0.41025504,0.40816326530612246,0.002091774693877557,0.000-0.005,Slight Underdog,slight_underdog,100,145.00000000000003,24.155934336720158,35.02610478824423,True,A,2023
2023-02-18,middle-tennessee_vs_florida international_20230218,Team A,Team B,A,,-399.0,0.80933857,0.7995991983967936,0.00973937160320637,0.005-0.010,Heavy Favorite,heavy_favorite,100,25.062656641604008,333.8584288489286,83.6737916914608,True,A,2023
2023-01-21,milwaukee_vs_youngstown state_20230121,Team A,Team B,A,,155.0,0.39261636,0.39215686274509803,0.0004594972549019638,0.000-0.005,Moderate Underdog,other,100,154.99999999999997,5.256300119108755,8.14726518461857,True,A,2023
2023-02-12,minnesota_vs_iowa_20230212,Team A,Team B,B,,-768.0,0.89370143,0.8847926267281107,0.008908803271889365,0.005-0.010,Heavy Favorite,heavy_favorite,100,13.020833333333325,538.3149206040893,70.09308862032408,True,B,2023
2023-03-08,minnesota_vs_nebraska_20230308,Team A,Team B,A,,193.0,0.34524223,0.3412969283276451,0.003945301672354906,0.000-0.005,Moderate Underdog,other,100,192.99999999999997,42.115194371563184,81.28232513711693,True,A,2023
2022-11-25,mississippi_vs_siena_20221125,Team A,Team B,A,,-766.0,0.91019744,0.8845265588914549,0.025670881108545096,0.025-0.030,Heavy Favorite,heavy_favorite,100,13.054830287206265,1581.2425135484032,206.42852657289856,True,A,2023
2022-11-27,mississippi_vs_oklahoma_20221127,Team A,Team B,A,,140.0,0.45927423,0.4166666666666667,0.04260756333333332,0.040-0.045,Slight Underdog,slight_underdog,100,-100.0,534.606766509631,-534.606766509631,False,B,2023
2023-01-07,mississippi_vs_mississippi state_20230107,Team A,Team B,A,,195.0,0.36710167,0.3389830508474576,0.02811861915254238,0.025-0.030,Moderate Underdog,other,100,-100.0,288.60657108471327,-288.60657108471327,False,B,2023
2023-02-04,mississippi_vs_vanderbilt_20230204,Team A,Team B,A,,160.0,0.4314195,0.38461538461538464,0.046804115384615375,0.045-0.050,Moderate Underdog,other,100,-100.0,494.064422823717,-494.064422823717,False,B,2023
2023-02-11,mississippi_vs_south carolina_20230211,Team A,Team B,A,,-450.0,0.82217395,0.8181818181818182,0.00399213181818181,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,131.7829011375873,-131.7829011375873,False,B,2023
2023-02-18,mississippi_vs_mississippi state_20230218,Team A,Team B,A,,150.0,0.41100335,0.4,0.011003349999999967,0.010-0.015,Moderate Underdog,slight_underdog,100,-100.0,107.65228434700288,-107.65228434700288,False,B,2023
2023-02-28,mississippi_vs_texas a&m_20230228,Team A,Team B,A,,174.0,0.37499472,0.36496350364963503,0.010031216350364969,0.010-0.015,Moderate Underdog,other,100,-100.0,91.02612578869385,-91.02612578869385,False,B,2023
2023-01-17,mississippi-state_vs_tennessee_20230117,Team A,Team B,A,,192.0,0.36202234,0.3424657534246575,0.019556586575342483,0.015-0.020,Moderate Underdog,other,100,-100.0,168.6828093960919,-168.6828093960919,False,B,2023
2023-02-04,mississippi-state_vs_missouri_20230204,Team A,Team B,B,,150.0,0.44342947,0.4,0.04342946999999997,0.040-0.045,Moderate Underdog,slight_underdog,100,-100.0,398.3056995493064,-398.3056995493064,False,A,2023
2022-12-10,missouri_vs_kansas_20221210,Team A,Team B,A,,145.0,0.44656616,0.40816326530612246,0.03840289469387753,0.035-0.040,Slight Underdog,slight_underdog,100,-100.0,331.2182377367665,-331.2182377367665,False,B,2023
2022-12-28,missouri_vs_kentucky_20221228,Team A,Team B,A,,130.0,0.4781984,0.43478260869565216,0.04341579130434786,0.040-0.045,Slight Underdog,slight_underdog,100,129.99999999999997,366.6470509630257,476.6411662519334,True,A,2023
2023-02-01,missouri_vs_louisiana state_20230201,Team A,Team B,A,,-520.0,0.8405105,0.8387096774193549,0.0018008225806451783,0.000-0.005,Heavy Favorite,heavy_favorite,100,19.23076923076923,58.615782009043,11.272265770969808,True,A,2023
2023-03-10,missouri_vs_tennessee_20230310,Team A,Team B,A,,197.0,0.34384352,0.3367003367003367,0.007143183299663292,0.005-0.010,Moderate Underdog,other,100,196.99999999999997,56.65854962641743,111.61734276404233,True,A,2023
2022-11-26,missouri-kansas-city_vs_siu edwardsville_20221126,Team A,Team B,B,,125.0,0.47368239999999995,0.4444444444444444,0.029237955555555528,0.025-0.030,Slight Underdog,slight_underdog,100,125.0,282.76147303559367,353.45184129449206,True,B,2023
2022-12-03,missouri-kansas-city_vs_lindenwood_20221203,Team A,Team B,A,,-330.0,0.7899203,0.7674418604651163,0.02247843953488371,0.020-0.025,Heavy Favorite,heavy_favorite,100,30.303030303030297,553.484049741813,167.72243931570088,True,A,2023
2023-02-18,missouri-kansas-city_vs_north dakota_20230218,Team A,Team B,B,,145.0,0.4273736,0.40816326530612246,0.019210334693877562,0.015-0.020,Slight Underdog,slight_underdog,100,145.00000000000003,191.31159806397426,277.40181719276273,True,B,2023
2023-02-01,missouri-state_vs_valparaiso_20230201,Team A,Team B,A,,-450.0,0.8458756,0.8181818181818182,0.027693781818181717,0.025-0.030,Heavy Favorite,heavy_favorite,100,22.222222222222232,939.9981897168616,208.8884866037471,True,A,2023
2023-03-03,missouri-state_vs_southern illinois_20230303,Team A,Team B,A,,139.0,0.44293356,0.41841004184100417,0.02452351815899584,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,269.03241479199016,-269.03241479199016,False,B,2023
2022-11-17,monmouth_vs_norfolk state_20221117,Team A,Team B,B,,-433.0,0.81296591,0.8123827392120075,0.0005831707879924153,0.000-0.005,Heavy Favorite,heavy_favorite,100,23.094688221709013,18.995546873387624,4.386962326417467,True,B,2023
2022-12-28,monmouth_vs_unc wilmington_20221228,Team A,Team B,B,,-700.0,0.88495142,0.875,0.009951420000000044,0.005-0.010,Heavy Favorite,heavy_favorite,100,14.28571428571428,486.8728097943928,69.55325854205608,True,B,2023
2023-02-11,monmouth_vs_hofstra_20230211,Team A,Team B,B,,-750.0,0.900047325,0.8823529411764706,0.01769438382352939,0.015-0.020,Heavy Favorite,heavy_favorite,100,13.33333333333333,930.264022475398,124.0352029967197,True,B,2023
2022-12-10,montana-state_vs_omaha_20221210,Team A,Team B,A,,-800.0,0.8920272,0.8888888888888888,0.0031383111111111806,0.000-0.005,Heavy Favorite,heavy_favorite,100,12.5,178.20232560253237,22.275290700316546,True,A,2023
2023-02-02,montana-state_vs_northern arizona_20230202,Team A,Team B,A,,-800.0,0.8990127,0.8888888888888888,0.010123811111111158,0.010-0.015,Heavy Favorite,heavy_favorite,100,12.5,576.8886921367556,72.11108651709445,True,A,2023
2023-03-05,montana-state_vs_northern colorado_20230305,Team A,Team B,A,,-396.0,0.8210963,0.7983870967741935,0.022709203225806496,0.020-0.025,Heavy Favorite,heavy_favorite,100,25.25252525252526,721.2858392418182,182.14288869742887,True,A,2023
2022-12-03,morehead-state_vs_north alabama_20221203,Team A,Team B,A,,-314.0,0.768939,0.7584541062801933,0.010484893719806765,0.010-0.015,Heavy Favorite,heavy_favorite,100,-100.0,285.8701384425465,-285.8701384425465,False,B,2023
2023-01-07,morehead-state_vs_eastern illinois_20230107,Team A,Team B,A,,-400.0,0.80186766,0.8,0.0018676599999999377,0.000-0.005,Heavy Favorite,heavy_favorite,100,25.0,58.83005167087854,14.707512917719635,True,A,2023
2023-01-09,morgan-state_vs_south carolina state_20230109,Team A,Team B,A,,-395.0,0.807281,0.797979797979798,0.009301202020202015,0.005-0.010,Heavy Favorite,heavy_favorite,100,25.31645569620253,290.72902748910997,73.60228544028101,True,A,2023
2022-12-03,mount-st-marys_vs_rider_20221203,Team A,Team B,B,,145.0,0.40952075,0.40816326530612246,0.001357484693877531,0.000-0.005,Slight Underdog,slight_underdog,100,145.00000000000003,14.652440867462806,21.24603925782107,True,B,2023
2023-02-19,mount-st-marys_vs_canisius_20230219,Team A,Team B,B,,131.0,0.43943423000000004,0.4329004329004329,0.00653379709956714,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,73.84571130015368,-73.84571130015368,False,A,2023
2023-02-24,mount-st-marys_vs_iona_20230224,Team A,Team B,B,,-560.0,0.8546404400000001,0.8484848484848485,0.006155591515151548,0.005-0.010,Heavy Favorite,heavy_favorite,100,17.85714285714286,257.3948996392942,45.963374935588256,True,B,2023
2022-11-20,murray-state_vs_tulsa_20221120,Team A,Team B,B,,145.0,0.44835084999999997,0.40816326530612246,0.04018758469387751,0.040-0.045,Slight Underdog,slight_underdog,100,-100.0,433.3267945518034,-433.3267945518034,False,A,2023
2022-12-16,murray-state_vs_austin peay_20221216,Team A,Team B,A,,-384.0,0.7947228,0.7933884297520661,0.0013343702479338138,0.000-0.005,Heavy Favorite,heavy_favorite,100,26.041666666666675,38.41566042364446,10.004078235324082,True,A,2023
2022-11-26,navy_vs_mount st. mary's_20221126,Team A,Team B,B,,181.0,0.3726796,0.35587188612099646,0.01680771387900354,0.015-0.020,Moderate Underdog,other,100,-100.0,155.4722177099492,-155.4722177099492,False,A,2023
2023-02-08,navy_vs_bucknell_20230208,Team A,Team B,A,,-431.0,0.812218,0.8116760828625236,0.000541917137476422,0.000-0.005,Heavy Favorite,heavy_favorite,100,23.201856148491885,16.697865718630894,3.8742147839050807,True,A,2023
2022-12-29,nebraska_vs_iowa_20221229,Team A,Team B,A,,165.0,0.3924448,0.37735849056603776,0.01508630943396222,0.015-0.020,Moderate Underdog,other,100,165.0,140.69166187932103,232.14124210087968,True,A,2023
2023-01-10,nebraska_vs_illinois_20230110,Team A,Team B,A,,148.0,0.40522584,0.4032258064516129,0.0020000335483871257,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,20.2383507101796,-20.2383507101796,False,B,2023
2022-11-16,nebraska-omaha_vs_ball state_20221116,Team A,Team B,A,,175.0,0.3650177,0.36363636363636365,0.001381336363636354,0.000-0.005,Moderate Underdog,other,100,-100.0,13.06423606122885,-13.06423606122885,False,B,2023
2023-01-23,nevada_vs_new mexico_20230123,Team A,Team B,B,,145.0,0.4201707,0.40816326530612246,0.01200743469387755,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,121.84129588154654,-121.84129588154654,False,A,2023
2022-12-22,nevada-las-vegas_vs_southern mississippi_20221222,Team A,Team B,A,,-400.0,0.80283266,0.8,0.0028326599999999313,0.000-0.005,Heavy Favorite,heavy_favorite,100,25.0,83.33144021792373,20.832860054480932,True,A,2023
2022-12-31,nevada-las-vegas_vs_san diego state_20221231,Team A,Team B,A,,157.0,0.4180619,0.38910505836575876,0.028956841634241226,0.025-0.030,Moderate Underdog,other,100,-100.0,279.87502161610473,-279.87502161610473,False,B,2023
2023-03-09,nevada-las-vegas_vs_boise state_20230309,Team A,Team B,A,,180.0,0.36002955,0.35714285714285715,0.002886692857142825,0.000-0.005,Moderate Underdog,other,100,-100.0,25.256655747241975,-25.256655747241975,False,B,2023
2023-01-14,new-hampshire_vs_bryant_20230114,Team A,Team B,A,,177.0,0.38118193,0.36101083032490977,0.02017109967509023,0.020-0.025,Moderate Underdog,other,100,-100.0,176.75482043372102,-176.75482043372102,False,B,2023
2023-02-22,new-hampshire_vs_maine_20230222,Team A,Team B,B,,134.0,0.44946260000000005,0.42735042735042733,0.022112172649572714,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,209.38576540003265,-209.38576540003265,False,A,2023
2022-11-25,new-mexico_vs_jacksonville state_20221125,Team A,Team B,A,,-883.0,0.91073155,0.8982706002034588,0.01246094979654111,0.010-0.015,Heavy Favorite,heavy_favorite,100,11.325028312570783,638.5681140137486,72.31801970710632,True,A,2023
2022-11-27,new-mexico_vs_northern colorado_20221127,Team A,Team B,A,,-895.0,0.9010918,0.8994974874371859,0.0015943125628140598,0.000-0.005,Heavy Favorite,heavy_favorite,100,11.17318435754191,83.8459924882873,9.368267317127081,True,A,2023
2023-03-08,new-mexico_vs_wyoming_20230308,Team A,Team B,A,,-415.0,0.81806254,0.8058252427184466,0.012237297281553428,0.010-0.015,Heavy Favorite,heavy_favorite,100,24.09638554216866,333.6933742216206,80.40804198111337,True,A,2023
2023-01-14,new-mexico-state_vs_ut arlington_20230114,Team A,Team B,A,,-530.0,0.8421024,0.8412698412698413,0.00083255873015875,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,28.193949084165016,-28.193949084165016,False,B,2023
2022-12-03,new-orleans_vs_louisiana_20221203,Team A,Team B,B,,-859.0,0.91491824,0.8957247132429614,0.01919352675703856,0.015-0.020,Heavy Favorite,heavy_favorite,100,11.64144353899883,984.2149339361041,114.5768258365662,True,B,2023
2023-01-19,new-orleans_vs_texas a&mâcommerce_20230119,Team A,Team B,B,,125.0,0.45855429999999997,0.4444444444444444,0.01410985555555555,0.010-0.015,Slight Underdog,slight_underdog,100,125.0,138.71370220649248,173.3921277581156,True,B,2023
2022-12-31,niagara_vs_mount st. mary's_20221231,Team A,Team B,B,,120.0,0.4656633,0.45454545454545453,0.011117845454545472,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,114.85757586755592,-114.85757586755592,False,A,2023
2022-12-03,njit_vs_bucknell_20221203,Team A,Team B,A,,199.0,0.3397206,0.33444816053511706,0.005272439464882928,0.005-0.010,Moderate Underdog,other,100,-100.0,43.730428338524476,-43.730428338524476,False,B,2023
2023-01-14,njit_vs_albany (ny)_20230114,Team A,Team B,B,,130.0,0.4679599,0.43478260869565216,0.03317729130434782,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,321.45877607179733,-321.45877607179733,False,A,2023
2023-01-07,norfolk-state_vs_maryland eastern shore_20230107,Team A,Team B,A,,-434.0,0.82576,0.8127340823970037,0.013025917602996318,0.010-0.015,Heavy Favorite,heavy_favorite,100,23.041474654377893,358.573599577816,82.62064506401295,True,A,2023
2023-01-14,norfolk-state_vs_howard_20230114,Team A,Team B,A,,-414.0,0.8133274,0.8054474708171206,0.007879929182879386,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,212.13851772110448,-212.13851772110448,False,B,2023
2023-02-09,north-alabama_vs_austin peay_20230209,Team A,Team B,B,,189.0,0.3466,0.3460207612456747,0.0005792387543253064,0.000-0.005,Moderate Underdog,other,100,-100.0,4.451141918616189,-4.451141918616189,False,A,2023
2023-02-01,north-carolina_vs_pittsburgh_20230201,Team A,Team B,A,,-400.0,0.802688,0.8,0.0026879999999999127,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,67.48266563703572,-67.48266563703572,False,B,2023
2023-02-11,north-carolina_vs_clemson_20230211,Team A,Team B,A,,-315.0,0.765001,0.7590361445783133,0.005964855421686788,0.005-0.010,Heavy Favorite,heavy_favorite,100,31.746031746031743,122.62089507205347,38.92726827684237,True,A,2023
2023-01-07,north-carolina-asheville_vs_campbell_20230107,Team A,Team B,B,,187.0,0.34869456,0.34843205574912894,0.0002625042508710429,0.000-0.005,Moderate Underdog,other,100,-100.0,2.0113731121257468,-2.0113731121257468,False,A,2023
2022-12-17,north-carolina-at_vs_texas southern_20221217,Team A,Team B,A,,129.0,0.43735707,0.4366812227074236,0.0006758472925764147,0.000-0.005,Slight Underdog,slight_underdog,100,129.0,5.987359780306641,7.723694116595567,True,A,2023
2023-01-04,north-carolina-at_vs_college of charleston_20230104,Team A,Team B,B,,-700.0,0.90569751,0.875,0.030697509999999983,0.030-0.035,Heavy Favorite,heavy_favorite,100,14.28571428571428,1227.4555545403955,175.3507935057707,True,B,2023
2023-02-13,north-carolina-central_vs_coppin state_20230213,Team A,Team B,A,,-776.0,0.88723665,0.8858447488584474,0.0013919011415525206,0.000-0.005,Heavy Favorite,heavy_favorite,100,12.886597938144329,63.0812451116022,8.1290264319075,True,A,2023
2022-12-02,north-carolina-state_vs_pittsburgh_20221202,Team A,Team B,A,,-500.0,0.83829707,0.8333333333333334,0.004963736666666607,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,154.32262497682677,-154.32262497682677,False,B,2023
2023-01-24,north-carolina-state_vs_notre dame_20230124,Team A,Team B,A,,-415.0,0.83500075,0.8058252427184466,0.02917550728155338,0.025-0.030,Heavy Favorite,heavy_favorite,100,24.09638554216866,755.3781227742365,182.0188247648762,True,A,2023
2023-02-01,north-carolina-state_vs_florida state_20230201,Team A,Team B,A,,-550.0,0.8627052,0.8461538461538461,0.016551353846153805,0.015-0.020,Heavy Favorite,heavy_favorite,100,18.181818181818187,560.4432406297332,101.89877102358788,True,A,2023
2022-12-10,north-carolina-wilmington_vs_jacksonville_20221210,Team A,Team B,B,,121.0,0.4567972,0.45248868778280543,0.004308512217194582,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,41.79574497783441,-41.79574497783441,False,A,2023
2023-02-09,north-dakota_vs_denver_20230209,Team A,Team B,B,,142.0,0.4248942,0.4132231404958678,0.01167105950413222,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,104.8103199228938,-104.8103199228938,False,A,2023
2023-02-23,north-dakota_vs_western illinois_20230223,Team A,Team B,B,,144.0,0.43408775,0.4098360655737705,0.02425168442622949,0.020-0.025,Slight Underdog,slight_underdog,100,144.0,212.23194465402472,305.61400030179556,True,B,2023
2023-02-09,north-dakota-state_vs_omaha_20230209,Team A,Team B,A,,-425.0,0.80961776,0.8095238095238095,9.395047619042973e-05,0.000-0.005,Heavy Favorite,heavy_favorite,100,23.529411764705888,2.6981566254906832,0.6348603824683962,True,A,2023
2023-02-11,north-dakota-state_vs_denver_20230211,Team A,Team B,A,,-425.0,0.81883615,0.8095238095238095,0.00931234047619045,0.005-0.010,Heavy Favorite,heavy_favorite,100,23.529411764705888,267.47144055305705,62.93445660071932,True,A,2023
2023-02-23,north-dakota-state_vs_st. thomas_20230223,Team A,Team B,B,,150.0,0.40522119999999995,0.4,0.005221199999999926,0.005-0.010,Moderate Underdog,slight_underdog,100,-100.0,48.15548121621391,-48.15548121621391,False,A,2023
2023-01-16,northeastern_vs_delaware_20230116,Team A,Team B,B,,114.0,0.4905014,0.4672897196261682,0.023211680373831756,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,239.0266813691044,-239.0266813691044,False,A,2023
2023-01-21,northeastern_vs_college of charleston_20230121,Team A,Team B,B,,-525.0,0.84311092,0.84,0.003110920000000017,0.000-0.005,Heavy Favorite,heavy_favorite,100,19.047619047619047,102.01209236711266,19.430874736592887,True,B,2023
2022-11-19,northern-colorado_vs_san jose state_20221119,Team A,Team B,B,,175.0,0.3865972,0.36363636363636365,0.022960836363636328,0.020-0.025,Moderate Underdog,other,100,175.0,190.00742483452288,332.51299346041503,True,B,2023
2023-02-06,northern-colorado_vs_weber state_20230206,Team A,Team B,B,,115.0,0.49221919999999997,0.46511627906976744,0.027102920930232532,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,283.6849779725023,-283.6849779725023,False,A,2023
2023-02-11,northern-colorado_vs_sacramento state_20230211,Team A,Team B,B,,195.0,0.34582864999999996,0.3389830508474576,0.006845599152542348,0.005-0.010,Moderate Underdog,other,100,-100.0,55.04214959749149,-55.04214959749149,False,A,2023
2023-03-04,northern-colorado_vs_portland state_20230304,Team A,Team B,B,,135.0,0.43284994,0.425531914893617,0.007318025106382964,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,67.00441655890378,-67.00441655890378,False,A,2023
2022-11-22,northern-illinois_vs_sam houston state_20221122,Team A,Team B,B,,-600.0,0.85946141,0.8571428571428571,0.002318552857142886,0.000-0.005,Heavy Favorite,heavy_favorite,100,16.666666666666675,84.27961797319333,14.046602995532227,True,B,2023
2023-01-14,northern-illinois_vs_toledo_20230114,Team A,Team B,B,,-820.0,0.911972396,0.8913043478260869,0.0206680481739131,0.020-0.025,Heavy Favorite,heavy_favorite,100,12.195121951219523,990.0747410082599,120.74082207417815,True,B,2023
2023-01-24,northern-illinois_vs_kent state_20230124,Team A,Team B,B,,-900.0,0.908225216,0.9,0.008225215999999924,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,438.21139656317246,-438.21139656317246,False,A,2023
2022-12-12,northern-iowa_vs_south florida_20221212,Team A,Team B,B,,125.0,0.490432,0.4444444444444444,0.04598755555555556,0.045-0.050,Slight Underdog,slight_underdog,100,125.0,404.73667359958887,505.9208419994861,True,B,2023
2022-12-21,northern-iowa_vs_st. bonaventure_20221221,Team A,Team B,B,,120.0,0.49205239999999995,0.45454545454545453,0.037506945454545415,0.035-0.040,Slight Underdog,slight_underdog,100,-100.0,371.0002282029716,-371.0002282029716,False,A,2023
2023-01-10,northern-iowa_vs_murray state_20230110,Team A,Team B,B,,150.0,0.4166415,0.4,0.016641499999999976,0.015-0.020,Moderate Underdog,slight_underdog,100,-100.0,139.35501792088056,-139.35501792088056,False,A,2023
2022-11-22,northern-kentucky_vs_ut arlington_20221122,Team A,Team B,A,,-330.0,0.7871235,0.7674418604651163,0.019681639534883666,0.015-0.020,Heavy Favorite,heavy_favorite,100,-100.0,413.4237305424195,-413.4237305424195,False,B,2023
2023-03-06,northern-kentucky_vs_youngstown state_20230306,Team A,Team B,A,,130.0,0.43864167,0.43478260869565216,0.0038590613043478217,0.000-0.005,Slight Underdog,slight_underdog,100,129.99999999999997,30.530084802579555,39.68911024335342,True,A,2023
2023-01-11,north-texas_vs_louisiana tech_20230111,Team A,Team B,A,,-450.0,0.8334159,0.8181818181818182,0.015234081818181755,0.015-0.020,Heavy Favorite,heavy_favorite,100,22.222222222222232,377.9884632515906,83.99743627813127,True,A,2023
2023-01-28,north-texas_vs_utep_20230128,Team A,Team B,A,,-330.0,0.80393684,0.7674418604651163,0.036494979534883676,0.035-0.040,Heavy Favorite,heavy_favorite,100,30.303030303030297,721.1292458092069,218.5240138815778,True,A,2023
2022-12-17,northwestern_vs_depaul_20221217,Team A,Team B,A,,-400.0,0.80577934,0.8,0.005779339999999911,0.005-0.010,Heavy Favorite,heavy_favorite,100,25.0,139.10291284312422,34.775728210781054,True,A,2023
2023-01-04,northwestern_vs_illinois_20230104,Team A,Team B,A,,152.0,0.43733618,0.3968253968253968,0.040510783174603215,0.040-0.045,Moderate Underdog,other,100,152.0,325.64297086172587,494.97731570982336,True,A,2023
2023-01-28,northwestern_vs_minnesota_20230128,Team A,Team B,A,,-773.0,0.8861961,0.8854524627720504,0.0007436372279496783,0.000-0.005,Heavy Favorite,heavy_favorite,100,12.936610608020693,34.69009035767733,4.487721909143249,True,A,2023
2023-02-12,northwestern_vs_purdue_20230212,Team A,Team B,A,,198.0,0.36306077,0.33557046979865773,0.027490300201342244,0.025-0.030,Moderate Underdog,other,100,198.0,221.27135970663642,438.1172922191401,True,A,2023
2022-11-12,northwestern-state_vs_illinois state_20221112,Team A,Team B,A,,156.0,0.39448705,0.390625,0.0038620500000000058,0.000-0.005,Moderate Underdog,other,100,-100.0,36.67106271013377,-36.67106271013377,False,B,2023
2023-01-12,northwestern-state_vs_mcneese state_20230112,Team A,Team B,A,,-400.0,0.8148489,0.8,0.014848899999999943,0.010-0.015,Heavy Favorite,heavy_favorite,100,25.0,426.8677316850355,106.71693292125887,True,A,2023
2023-02-11,northwestern-state_vs_texas a&mâcommerce_20230211,Team A,Team B,A,,-441.0,0.8164892,0.8151571164510166,0.0013320835489833982,0.000-0.005,Heavy Favorite,heavy_favorite,100,22.675736961451243,42.20314986463808,9.569875252752396,True,A,2023
2023-02-18,northwestern-state_vs_new orleans_20230218,Team A,Team B,A,,-612.0,0.87293994,0.8595505617977528,0.01338937820224717,0.010-0.015,Heavy Favorite,heavy_favorite,100,-100.0,559.1980636812693,-559.1980636812693,False,B,2023
2023-01-10,notre-dame_vs_georgia tech_20230110,Team A,Team B,B,,184.0,0.36712639999999996,0.352112676056338,0.01501372394366196,0.015-0.020,Moderate Underdog,other,100,-100.0,122.97115419333721,-122.97115419333721,False,A,2023
2022-12-29,oakland_vs_milwaukee_20221229,Team A,Team B,B,,113.0,0.49778944,0.4694835680751174,0.028305871924882653,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,276.5728213225107,-276.5728213225107,False,A,2023
2022-12-31,oakland_vs_green bay_20221231,Team A,Team B,A,,-800.0,0.8899204,0.8888888888888888,0.0010315111111111053,0.000-0.005,Heavy Favorite,heavy_favorite,100,12.5,45.554913142376996,5.6943641427971246,True,A,2023
2023-01-12,oakland_vs_robert morris_20230112,Team A,Team B,B,,195.0,0.35164195,0.3389830508474576,0.012658899152542369,0.010-0.015,Moderate Underdog,other,100,-100.0,94.08184651566096,-94.08184651566096,False,A,2023
2022-12-30,ohio_vs_chicago state_20221230,Team A,Team B,A,,-800.0,0.89751387,0.8888888888888888,0.008624981111111207,0.005-0.010,Heavy Favorite,heavy_favorite,100,12.5,374.0463851471529,46.75579814339411,True,A,2023
2023-01-21,ohio_vs_central michigan_20230121,Team A,Team B,A,,-800.0,0.8972428,0.8888888888888888,0.008353911111111167,0.005-0.010,Heavy Favorite,heavy_favorite,100,12.5,365.80602185718993,45.72575273214874,True,A,2023
2023-02-04,ohio_vs_miami (oh)_20230204,Team A,Team B,A,,-550.0,0.84709764,0.8461538461538461,0.0009437938461538398,0.000-0.005,Heavy Favorite,heavy_favorite,100,18.181818181818187,30.12808261237757,5.477833202250469,True,A,2023
2023-03-03,ohio_vs_bowling green_20230303,Team A,Team B,A,,-475.0,0.8286941,0.8260869565217391,0.002607143478260854,0.000-0.005,Heavy Favorite,heavy_favorite,100,21.052631578947366,73.70516308815309,15.516876439611176,True,A,2023
2022-11-21,ohio-state_vs_san diego state_20221121,Team A,Team B,A,,170.0,0.3855664,0.37037037037037035,0.015196029629629626,0.015-0.020,Moderate Underdog,other,100,-100.0,119.03607296318052,-119.03607296318052,False,B,2023
2023-02-02,ohio-state_vs_wisconsin_20230202,Team A,Team B,A,,-360.0,0.7991401,0.782608695652174,0.016531404347826073,0.015-0.020,Heavy Favorite,heavy_favorite,100,-100.0,366.00835253038963,-366.00835253038963,False,B,2023
2023-01-04,oklahoma_vs_iowa state_20230104,Team A,Team B,B,,142.0,0.4540919,0.4132231404958678,0.04086875950413221,0.040-0.045,Slight Underdog,slight_underdog,100,142.0,309.7369141339425,439.8264180701983,True,B,2023
2023-01-14,oklahoma_vs_west virginia_20230114,Team A,Team B,B,,148.0,0.44078505,0.4032258064516129,0.03755924354838713,0.035-0.040,Slight Underdog,slight_underdog,100,-100.0,307.5674792876179,-307.5674792876179,False,A,2023
2023-01-28,oklahoma_vs_alabama_20230128,Team A,Team B,A,,179.0,0.3635145,0.35842293906810035,0.0050915609318996635,0.005-0.010,Moderate Underdog,other,100,179.0,36.341635440019,65.05152743763401,True,A,2023
2023-02-01,oklahoma_vs_oklahoma state_20230201,Team A,Team B,B,,157.0,0.39667284,0.38910505836575876,0.007567781634241266,0.005-0.010,Moderate Underdog,other,100,157.00000000000003,57.53476650382874,90.32958341101114,True,B,2023
2022-11-10,oklahoma-state_vs_southern illinois_20221110,Team A,Team B,A,,-400.0,0.80527633,0.8,0.00527632999999994,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,124.90960502109486,-124.90960502109486,False,B,2023
2022-12-11,oklahoma-state_vs_virginia tech_20221211,Team A,Team B,A,,134.0,0.43566105,0.42735042735042733,0.008310622649572663,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,66.9001749648904,-66.9001749648904,False,B,2023
2023-01-07,oklahoma-state_vs_texas_20230107,Team A,Team B,A,,130.0,0.4568035,0.43478260869565216,0.02202089130434781,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,176.99177840456795,-176.99177840456795,False,B,2023
